date,fips,county,cases,deaths
2020-05-23,36107,Tioga,121,18
2020-05-23,36109,Tompkins,149,2
2020-05-23,36111,Ulster,1606,44
2020-05-23,36113,Warren,249,28
2020-05-23,36115,Washington,225,11
2020-05-23,36117,Wayne,107,1
2020-05-23,36119,Westchester,32880,1451
2020-05-23,36121,Wyoming,80,3
2020-05-23,36123,Yates,37,6
2020-05-23,36089,St. Lawrence,196,2
2020-05-23,99999,New York City,202062,20621
2020-05-23,90036,Unknown,0,0
2020-05-24,36001,Albany,1782,140
2020-05-24,36003,Allegany,44,0
2020-05-24,36007,Broome,501,42
2020-05-24,36009,Cattaraugus,78,1
2020-05-24,36011,Cayuga,77,1
2020-05-24,36013,Chautauqua,75,3
2020-05-24,36015,Chemung,136,5
2020-05-24,36017,Chenango,118,2
2020-05-24,36019,Clinton,95,4
2020-05-24,36021,Columbia,365,36
2020-05-24,36023,Cortland,39,0
2020-05-24,36025,Delaware,77,0
2020-05-24,36027,Dutchess,3807,141
2020-05-24,36029,Erie,5626,484
2020-05-24,36031,Essex,44,0
2020-05-24,36033,Franklin,20,0
2020-05-24,36035,Fulton,194,11
2020-05-24,36037,Genesee,191,5
2020-05-24,36039,Greene,220,5
2020-05-24,36041,Hamilton,5,0
2020-05-24,36043,Herkimer,101,1
2020-05-24,36045,Jefferson,72,0
2020-05-24,36049,Lewis,19,0
2020-05-24,36051,Livingston,114,4
2020-05-24,36053,Madison,301,4
2020-05-24,36055,Monroe,2698,192
2020-05-24,36057,Montgomery,79,4
2020-05-24,36059,Nassau,39837,2586
2020-05-24,36063,Niagara,941,41
2020-05-24,36065,Oneida,878,42
2020-05-24,36067,Onondaga,1953,112
2020-05-24,36069,Ontario,184,11
2020-05-24,36071,Orange,10240,361
2020-05-24,36073,Orleans,202,23
2020-05-24,36075,Oswego,100,0
2020-05-24,36077,Otsego,69,6
2020-05-24,36079,Putnam,1208,59
2020-05-24,36083,Rensselaer,463,32
2020-05-24,36087,Rockland,12963,454
2020-05-24,36091,Saratoga,456,4
2020-05-24,36093,Schenectady,658,28
2020-05-24,36095,Schoharie,49,0
2020-05-24,36097,Schuyler,11,0
2020-05-24,36099,Seneca,55,0
2020-05-24,36101,Steuben,240,18
2020-05-24,36103,Suffolk,38964,1883
2020-05-24,36105,Sullivan,1310,26
2020-05-24,36107,Tioga,122,18
2020-05-24,36109,Tompkins,151,2
2020-05-24,36111,Ulster,1617,45
2020-05-24,36113,Warren,250,28
2020-05-24,36115,Washington,226,11
2020-05-24,36117,Wayne,108,1
2020-05-24,36119,Westchester,32967,1462
2020-05-24,36121,Wyoming,81,3
2020-05-24,36123,Yates,37,6
2020-05-24,36089,St. Lawrence,197,2
2020-05-24,99999,New York City,202931,20697
2020-05-24,90036,Unknown,0,0
2020-05-25,36001,Albany,1791,141
2020-05-25,36003,Allegany,44,0
2020-05-25,36007,Broome,519,44
2020-05-25,36009,Cattaraugus,81,2
2020-05-25,36011,Cayuga,77,1
2020-05-25,36013,Chautauqua,75,3
2020-05-25,36015,Chemung,136,5
2020-05-25,36017,Chenango,119,2
2020-05-25,36019,Clinton,95,4
2020-05-25,36021,Columbia,372,36
2020-05-25,36023,Cortland,39,0
2020-05-25,36025,Delaware,77,0
2020-05-25,36027,Dutchess,3825,143
2020-05-25,36029,Erie,5700,490
2020-05-25,36031,Essex,44,0
2020-05-25,36033,Franklin,20,0
2020-05-25,36035,Fulton,196,11
2020-05-25,36037,Genesee,192,5
2020-05-25,36039,Greene,225,5
2020-05-25,36041,Hamilton,5,0
2020-05-25,36043,Herkimer,103,1
2020-05-25,36045,Jefferson,72,0
2020-05-25,36049,Lewis,19,0
2020-05-25,36051,Livingston,115,4
2020-05-25,36053,Madison,303,4
2020-05-25,36055,Monroe,2734,200
2020-05-25,36057,Montgomery,79,4
2020-05-25,36059,Nassau,39907,2597
2020-05-25,36063,Niagara,955,43
2020-05-25,36065,Oneida,905,42
2020-05-25,36067,Onondaga,1981,113
2020-05-25,36069,Ontario,185,12
2020-05-25,36071,Orange,10259,364
2020-05-25,36073,Orleans,205,23
2020-05-25,36075,Oswego,104,0
2020-05-25,36077,Otsego,69,6
2020-05-25,36079,Putnam,1214,59
2020-05-25,36083,Rensselaer,465,32
2020-05-25,36087,Rockland,12996,454
2020-05-25,36091,Saratoga,461,4
2020-05-25,36093,Schenectady,664,29
2020-05-25,36095,Schoharie,49,0
2020-05-25,36097,Schuyler,11,0
2020-05-25,36099,Seneca,55,0
2020-05-25,36101,Steuben,240,18
2020-05-25,36103,Suffolk,39090,1888
2020-05-25,36105,Sullivan,1324,26
2020-05-25,36107,Tioga,122,18
2020-05-25,36109,Tompkins,154,2
2020-05-25,36111,Ulster,1632,45
2020-05-25,36113,Warren,251,28
2020-05-25,36115,Washington,228,11
2020-05-25,36117,Wayne,109,1
2020-05-25,36119,Westchester,33048,1467
2020-05-25,36121,Wyoming,82,3
2020-05-25,36123,Yates,37,6
2020-05-25,36089,St. Lawrence,197,2
2020-05-25,99999,New York City,203569,20740
2020-05-25,90036,Unknown,0,0
2020-05-26,36001,Albany,1793,141
2020-05-26,36003,Allegany,44,0
2020-05-26,36007,Broome,522,45
2020-05-26,36009,Cattaraugus,81,2
2020-05-26,36011,Cayuga,78,1
2020-05-26,36013,Chautauqua,77,3
2020-05-26,36015,Chemung,136,5
2020-05-26,36017,Chenango,123,2
2020-05-26,36019,Clinton,95,4
2020-05-26,36021,Columbia,373,36
2020-05-26,36023,Cortland,39,0
2020-05-26,36025,Delaware,77,0
2020-05-26,36027,Dutchess,3834,143
2020-05-26,36029,Erie,5753,498
2020-05-26,36031,Essex,44,0
2020-05-26,36033,Franklin,20,0
2020-05-26,36035,Fulton,196,12
2020-05-26,36037,Genesee,193,5
2020-05-26,36039,Greene,225,5
2020-05-26,36041,Hamilton,5,0
2020-05-26,36043,Herkimer,103,1
2020-05-26,36045,Jefferson,72,0
2020-05-26,36049,Lewis,20,0
2020-05-26,36051,Livingston,118,4
2020-05-26,36053,Madison,303,4
2020-05-26,36055,Monroe,2763,201
2020-05-26,36057,Montgomery,80,4
2020-05-26,36059,Nassau,39974,2601
2020-05-26,36063,Niagara,965,44
2020-05-26,36065,Oneida,917,45
2020-05-26,36067,Onondaga,2012,118
2020-05-26,36069,Ontario,195,14
2020-05-26,36071,Orange,10292,369
2020-05-26,36073,Orleans,208,24
2020-05-26,36075,Oswego,104,0
2020-05-26,36077,Otsego,69,6
2020-05-26,36079,Putnam,1222,59
2020-05-26,36083,Rensselaer,466,32
2020-05-26,36087,Rockland,13019,455
2020-05-26,36091,Saratoga,463,4
2020-05-26,36093,Schenectady,668,29
2020-05-26,36095,Schoharie,49,0
2020-05-26,36097,Schuyler,11,0
2020-05-26,36099,Seneca,55,0
2020-05-26,36101,Steuben,240,18
2020-05-26,36103,Suffolk,39199,1900
2020-05-26,36105,Sullivan,1338,27
2020-05-26,36107,Tioga,122,18
2020-05-26,36109,Tompkins,154,2
2020-05-26,36111,Ulster,1638,45
2020-05-26,36113,Warren,251,28
2020-05-26,36115,Washington,228,11
2020-05-26,36117,Wayne,110,1
2020-05-26,36119,Westchester,33106,1469
2020-05-26,36121,Wyoming,82,3
2020-05-26,36123,Yates,37,6
2020-05-26,36089,St. Lawrence,197,2
2020-05-26,99999,New York City,204111,20795
2020-05-26,90036,Unknown,0,0
2020-05-27,36001,Albany,1796,141
2020-05-27,36003,Allegany,45,0
2020-05-27,36007,Broome,528,46
2020-05-27,36009,Cattaraugus,82,2
2020-05-27,36011,Cayuga,80,1
2020-05-27,36013,Chautauqua,78,3
2020-05-27,36015,Chemung,136,5
2020-05-27,36017,Chenango,125,2
2020-05-27,36019,Clinton,95,4
2020-05-27,36021,Columbia,380,37
2020-05-27,36023,Cortland,39,0
2020-05-27,36025,Delaware,78,0
2020-05-27,36027,Dutchess,3847,145
2020-05-27,36029,Erie,5810,504
2020-05-27,36031,Essex,44,0
2020-05-27,36033,Franklin,20,0
2020-05-27,36035,Fulton,198,12
2020-05-27,36037,Genesee,195,5
2020-05-27,36039,Greene,231,5
2020-05-27,36041,Hamilton,5,0
2020-05-27,36043,Herkimer,105,1
2020-05-27,36045,Jefferson,72,0
2020-05-27,36049,Lewis,20,0
2020-05-27,36051,Livingston,118,4
2020-05-27,36053,Madison,310,4
2020-05-27,36055,Monroe,2792,208
2020-05-27,36057,Montgomery,82,4
2020-05-27,36059,Nassau,40034,2604
2020-05-27,36063,Niagara,972,48
2020-05-27,36065,Oneida,929,47
2020-05-27,36067,Onondaga,2033,121
2020-05-27,36069,Ontario,198,16
2020-05-27,36071,Orange,10307,370
2020-05-27,36073,Orleans,210,24
2020-05-27,36075,Oswego,105,0
2020-05-27,36077,Otsego,69,6
2020-05-27,36079,Putnam,1227,59
2020-05-27,36083,Rensselaer,466,32
2020-05-27,36087,Rockland,13047,455
2020-05-27,36091,Saratoga,465,4
2020-05-27,36093,Schenectady,673,29
2020-05-27,36095,Schoharie,49,0
2020-05-27,36097,Schuyler,11,0
2020-05-27,36099,Seneca,55,0
2020-05-27,36101,Steuben,241,18
2020-05-27,36103,Suffolk,39258,1910
2020-05-27,36105,Sullivan,1340,27
2020-05-27,36107,Tioga,124,18
2020-05-27,36109,Tompkins,155,2
2020-05-27,36111,Ulster,1645,45
2020-05-27,36113,Warren,252,28
2020-05-27,36115,Washington,228,11
2020-05-27,36117,Wayne,110,1
2020-05-27,36119,Westchester,33185,1476
2020-05-27,36121,Wyoming,82,3
2020-05-27,36123,Yates,39,6
2020-05-27,36089,St. Lawrence,200,2
2020-05-27,99999,New York City,204781,20844
2020-05-27,90036,Unknown,0,0
2020-05-28,36001,Albany,1814,142
2020-05-28,36003,Allegany,45,0
2020-05-28,36007,Broome,545,46
2020-05-28,36009,Cattaraugus,85,2
2020-05-28,36011,Cayuga,84,1
2020-05-28,36013,Chautauqua,81,3
2020-05-28,36015,Chemung,136,5
2020-05-28,36017,Chenango,126,2
2020-05-28,36019,Clinton,95,4
2020-05-28,36021,Columbia,380,37
2020-05-28,36023,Cortland,39,0
2020-05-28,36025,Delaware,78,0
2020-05-28,36027,Dutchess,3867,146
2020-05-28,36029,Erie,5886,514
2020-05-28,36031,Essex,44,0
2020-05-28,36033,Franklin,20,0
2020-05-28,36035,Fulton,200,12
2020-05-28,36037,Genesee,197,5
2020-05-28,36039,Greene,236,5
2020-05-28,36041,Hamilton,5,0
2020-05-28,36043,Herkimer,106,1
2020-05-28,36045,Jefferson,72,0
2020-05-28,36049,Lewis,20,0
2020-05-28,36051,Livingston,118,4
2020-05-28,36053,Madison,310,4
2020-05-28,36055,Monroe,2825,210
2020-05-28,36057,Montgomery,82,4
2020-05-28,36059,Nassau,40140,2608
2020-05-28,36063,Niagara,984,50
2020-05-28,36065,Oneida,959,52
2020-05-28,36067,Onondaga,2054,123
2020-05-28,36069,Ontario,201,16
2020-05-28,36071,Orange,10340,374
2020-05-28,36073,Orleans,212,24
2020-05-28,36075,Oswego,107,0
2020-05-28,36077,Otsego,70,6
2020-05-28,36079,Putnam,1236,59
2020-05-28,36083,Rensselaer,469,32
2020-05-28,36087,Rockland,13076,457
2020-05-28,36091,Saratoga,468,4
2020-05-28,36093,Schenectady,676,29
2020-05-28,36095,Schoharie,49,0
2020-05-28,36097,Schuyler,11,0
2020-05-28,36099,Seneca,56,0
2020-05-28,36101,Steuben,241,18
2020-05-28,36103,Suffolk,39359,1920
2020-05-28,36105,Sullivan,1351,27
2020-05-28,36107,Tioga,126,18
2020-05-28,36109,Tompkins,156,2
2020-05-28,36111,Ulster,1658,45
2020-05-28,36113,Warren,253,28
2020-05-28,36115,Washington,231,11
2020-05-28,36117,Wayne,112,1
2020-05-28,36119,Westchester,33292,1481
2020-05-28,36121,Wyoming,82,3
2020-05-28,36123,Yates,39,6
2020-05-28,36089,St. Lawrence,201,2
2020-05-28,99999,New York City,205854,20895
2020-05-28,90036,Unknown,0,0
2020-05-29,36001,Albany,1834,142
2020-05-29,36003,Allegany,45,0
2020-05-29,36007,Broome,557,48
2020-05-29,36009,Cattaraugus,86,2
2020-05-29,36011,Cayuga,89,1
2020-05-29,36013,Chautauqua,82,3
2020-05-29,36015,Chemung,137,5
2020-05-29,36017,Chenango,130,2
2020-05-29,36019,Clinton,95,4
2020-05-29,36021,Columbia,382,37
2020-05-29,36023,Cortland,39,0
2020-05-29,36025,Delaware,79,0
2020-05-29,36027,Dutchess,3887,146
2020-05-29,36029,Erie,5935,517
2020-05-29,36031,Essex,44,0
2020-05-29,36033,Franklin,21,0
2020-05-29,36035,Fulton,206,12
2020-05-29,36037,Genesee,199,5
2020-05-29,36039,Greene,237,5
2020-05-29,36041,Hamilton,5,0
2020-05-29,36043,Herkimer,107,1
2020-05-29,36045,Jefferson,74,0
2020-05-29,36049,Lewis,20,0
2020-05-29,36051,Livingston,118,4
2020-05-29,36053,Madison,310,4
2020-05-29,36055,Monroe,2861,213
2020-05-29,36057,Montgomery,84,4
2020-05-29,36059,Nassau,40226,2611
2020-05-29,36063,Niagara,1008,50
2020-05-29,36065,Oneida,988,54
2020-05-29,36067,Onondaga,2092,126
2020-05-29,36069,Ontario,205,17
2020-05-29,36071,Orange,10376,374
2020-05-29,36073,Orleans,216,24
2020-05-29,36075,Oswego,108,0
2020-05-29,36077,Otsego,71,6
2020-05-29,36079,Putnam,1241,60
2020-05-29,36083,Rensselaer,478,32
2020-05-29,36087,Rockland,13100,457
2020-05-29,36091,Saratoga,473,4
2020-05-29,36093,Schenectady,680,30
2020-05-29,36095,Schoharie,49,0
2020-05-29,36097,Schuyler,11,0
2020-05-29,36099,Seneca,57,0
2020-05-29,36101,Steuben,241,18
2020-05-29,36103,Suffolk,39445,1928
2020-05-29,36105,Sullivan,1364,28
2020-05-29,36107,Tioga,126,17
2020-05-29,36109,Tompkins,157,2
2020-05-29,36111,Ulster,1663,46
2020-05-29,36113,Warren,254,29
2020-05-29,36115,Washington,232,11
2020-05-29,36117,Wayne,113,1
2020-05-29,36119,Westchester,33348,1484
2020-05-29,36121,Wyoming,82,3
2020-05-29,36123,Yates,39,6
2020-05-29,36089,St. Lawrence,202,2
2020-05-29,99999,New York City,206800,20960
2020-05-29,90036,Unknown,0,0
2020-05-30,36001,Albany,1843,142
2020-05-30,36003,Allegany,45,0
2020-05-30,36007,Broome,561,50
2020-05-30,36009,Cattaraugus,87,2
2020-05-30,36011,Cayuga,90,1
2020-05-30,36013,Chautauqua,83,3
2020-05-30,36015,Chemung,137,5
2020-05-30,36017,Chenango,132,2
2020-05-30,36019,Clinton,95,4
2020-05-30,36021,Columbia,383,37
2020-05-30,36023,Cortland,41,0
2020-05-30,36025,Delaware,79,0
2020-05-30,36027,Dutchess,3899,150
2020-05-30,36029,Erie,6014,521
2020-05-30,36031,Essex,44,0
2020-05-30,36033,Franklin,22,0
2020-05-30,36035,Fulton,207,12
2020-05-30,36037,Genesee,200,5
2020-05-30,36039,Greene,238,5
2020-05-30,36041,Hamilton,5,0
2020-05-30,36043,Herkimer,107,1
2020-05-30,36045,Jefferson,74,0
2020-05-30,36049,Lewis,20,0
2020-05-30,36051,Livingston,118,4
2020-05-30,36053,Madison,311,4
2020-05-30,36055,Monroe,2910,218
2020-05-30,36057,Montgomery,89,4
2020-05-30,36059,Nassau,40307,2615
2020-05-30,36063,Niagara,1020,51
2020-05-30,36065,Oneida,1006,54
2020-05-30,36067,Onondaga,2133,128
2020-05-30,36069,Ontario,206,17
2020-05-30,36071,Orange,10404,374
2020-05-30,36073,Orleans,228,26
2020-05-30,36075,Oswego,108,0
2020-05-30,36077,Otsego,71,6
2020-05-30,36079,Putnam,1248,60
2020-05-30,36083,Rensselaer,486,32
2020-05-30,36087,Rockland,13128,457
2020-05-30,36091,Saratoga,477,4
2020-05-30,36093,Schenectady,686,30
2020-05-30,36095,Schoharie,50,0
2020-05-30,36097,Schuyler,11,0
2020-05-30,36099,Seneca,58,0
2020-05-30,36101,Steuben,241,18
2020-05-30,36103,Suffolk,39532,1941
2020-05-30,36105,Sullivan,1375,28
2020-05-30,36107,Tioga,128,17
2020-05-30,36109,Tompkins,161,2
2020-05-30,36111,Ulster,1678,47
2020-05-30,36113,Warren,255,29
2020-05-30,36115,Washington,235,11
2020-05-30,36117,Wayne,113,1
2020-05-30,36119,Westchester,33428,1492
2020-05-30,36121,Wyoming,84,3
2020-05-30,36123,Yates,39,6
2020-05-30,36089,St. Lawrence,202,2
2020-05-30,99999,New York City,207539,20991
2020-05-30,90036,Unknown,0,0
2020-05-31,36001,Albany,1860,142
2020-05-31,36003,Allegany,45,0
2020-05-31,36007,Broome,566,51
2020-05-31,36009,Cattaraugus,88,3
2020-05-31,36011,Cayuga,91,1
2020-05-31,36013,Chautauqua,84,3
2020-05-31,36015,Chemung,137,5
2020-05-31,36017,Chenango,133,2
2020-05-31,36019,Clinton,95,4
2020-05-31,36021,Columbia,387,38
2020-05-31,36023,Cortland,41,0
2020-05-31,36025,Delaware,79,0
2020-05-31,36027,Dutchess,3909,150
2020-05-31,36029,Erie,6070,521
2020-05-31,36031,Essex,45,0
2020-05-31,36033,Franklin,22,0
2020-05-31,36035,Fulton,208,13
2020-05-31,36037,Genesee,202,5
2020-05-31,36039,Greene,238,5
2020-05-31,36041,Hamilton,5,0
2020-05-31,36043,Herkimer,108,1
2020-05-31,36045,Jefferson,74,0
2020-05-31,36049,Lewis,20,0
2020-05-31,36051,Livingston,119,4
2020-05-31,36053,Madison,316,4
2020-05-31,36055,Monroe,2943,218
2020-05-31,36057,Montgomery,91,5
2020-05-31,36059,Nassau,40396,2615
2020-05-31,36063,Niagara,1037,51
2020-05-31,36065,Oneida,1027,56
2020-05-31,36067,Onondaga,2170,130
2020-05-31,36069,Ontario,207,17
2020-05-31,36071,Orange,10421,375
2020-05-31,36073,Orleans,229,26
2020-05-31,36075,Oswego,109,0
2020-05-31,36077,Otsego,72,6
2020-05-31,36079,Putnam,1252,60
2020-05-31,36083,Rensselaer,491,32
2020-05-31,36087,Rockland,13151,458
2020-05-31,36091,Saratoga,480,4
2020-05-31,36093,Schenectady,689,30
2020-05-31,36095,Schoharie,50,0
2020-05-31,36097,Schuyler,11,0
2020-05-31,36099,Seneca,58,0
2020-05-31,36101,Steuben,241,18
2020-05-31,36103,Suffolk,39643,1949
2020-05-31,36105,Sullivan,1387,29
2020-05-31,36107,Tioga,130,17
2020-05-31,36109,Tompkins,164,2
2020-05-31,36111,Ulster,1685,47
2020-05-31,36113,Warren,255,30
2020-05-31,36115,Washington,235,11
2020-05-31,36117,Wayne,115,1
2020-05-31,36119,Westchester,33480,1499
2020-05-31,36121,Wyoming,86,3
2020-05-31,36123,Yates,39,6
2020-05-31,36089,St. Lawrence,204,2
2020-05-31,99999,New York City,208085,21050
2020-05-31,90036,Unknown,0,0
2020-06-01,36001,Albany,1882,143
2020-06-01,36003,Allegany,48,0
2020-06-01,36007,Broome,574,51
2020-06-01,36009,Cattaraugus,89,3
2020-06-01,36011,Cayuga,92,1
2020-06-01,36013,Chautauqua,85,3
2020-06-01,36015,Chemung,137,5
2020-06-01,36017,Chenango,133,2
2020-06-01,36019,Clinton,96,4
2020-06-01,36021,Columbia,389,38
2020-06-01,36023,Cortland,41,0
2020-06-01,36025,Delaware,81,0
2020-06-01,36027,Dutchess,3924,150
2020-06-01,36029,Erie,6123,528
2020-06-01,36031,Essex,45,0
2020-06-01,36033,Franklin,23,0
2020-06-01,36035,Fulton,210,13
2020-06-01,36037,Genesee,202,5
2020-06-01,36039,Greene,239,5
2020-06-01,36041,Hamilton,5,0
2020-06-01,36043,Herkimer,109,1
2020-06-01,36045,Jefferson,74,0
2020-06-01,36049,Lewis,20,0
2020-06-01,36051,Livingston,119,4
2020-06-01,36053,Madison,316,4
2020-06-01,36055,Monroe,2965,220
2020-06-01,36057,Montgomery,91,5
2020-06-01,36059,Nassau,40479,2619
2020-06-01,36063,Niagara,1046,51
2020-06-01,36065,Oneida,1036,56
2020-06-01,36067,Onondaga,2197,132
2020-06-01,36069,Ontario,208,19
2020-06-01,36071,Orange,10437,376
2020-06-01,36073,Orleans,236,26
2020-06-01,36075,Oswego,110,0
2020-06-01,36077,Otsego,72,6
2020-06-01,36079,Putnam,1257,60
2020-06-01,36083,Rensselaer,492,32
2020-06-01,36087,Rockland,13185,458
2020-06-01,36091,Saratoga,483,4
2020-06-01,36093,Schenectady,693,31
2020-06-01,36095,Schoharie,50,0
2020-06-01,36097,Schuyler,11,0
2020-06-01,36099,Seneca,59,0
2020-06-01,36101,Steuben,241,18
2020-06-01,36103,Suffolk,39705,1954
2020-06-01,36105,Sullivan,1389,29
2020-06-01,36107,Tioga,130,17
2020-06-01,36109,Tompkins,164,2
2020-06-01,36111,Ulster,1691,47
2020-06-01,36113,Warren,255,30
2020-06-01,36115,Washington,235,11
2020-06-01,36117,Wayne,116,1
2020-06-01,36119,Westchester,33551,1501
2020-06-01,36121,Wyoming,86,3
2020-06-01,36123,Yates,39,6
2020-06-01,36089,St. Lawrence,205,2
2020-06-01,99999,New York City,208550,21090
2020-06-01,90036,Unknown,0,0
2020-06-02,36001,Albany,1900,143
2020-06-02,36003,Allegany,48,0
2020-06-02,36007,Broome,578,51
2020-06-02,36009,Cattaraugus,89,3
2020-06-02,36011,Cayuga,93,1
2020-06-02,36013,Chautauqua,86,3
2020-06-02,36015,Chemung,137,5
2020-06-02,36017,Chenango,133,2
2020-06-02,36019,Clinton,97,4
2020-06-02,36021,Columbia,391,38
2020-06-02,36023,Cortland,41,0
2020-06-02,36025,Delaware,82,0
2020-06-02,36027,Dutchess,3936,150
2020-06-02,36029,Erie,6173,532
2020-06-02,36031,Essex,46,0
2020-06-02,36033,Franklin,23,0
2020-06-02,36035,Fulton,212,14
2020-06-02,36037,Genesee,202,5
2020-06-02,36039,Greene,241,5
2020-06-02,36041,Hamilton,5,0
2020-06-02,36043,Herkimer,111,1
2020-06-02,36045,Jefferson,74,0
2020-06-02,36049,Lewis,20,0
2020-06-02,36051,Livingston,119,4
2020-06-02,36053,Madison,317,4
2020-06-02,36055,Monroe,2990,225
2020-06-02,36057,Montgomery,93,5
2020-06-02,36059,Nassau,40572,2622
2020-06-02,36063,Niagara,1048,53
2020-06-02,36065,Oneida,1049,57
2020-06-02,36067,Onondaga,2228,138
2020-06-02,36069,Ontario,209,19
2020-06-02,36071,Orange,10464,378
2020-06-02,36073,Orleans,241,26
2020-06-02,36075,Oswego,110,0
2020-06-02,36077,Otsego,73,6
2020-06-02,36079,Putnam,1262,60
2020-06-02,36083,Rensselaer,493,32
2020-06-02,36087,Rockland,13223,463
2020-06-02,36091,Saratoga,484,4
2020-06-02,36093,Schenectady,696,32
2020-06-02,36095,Schoharie,51,0
2020-06-02,36097,Schuyler,12,0
2020-06-02,36099,Seneca,59,0
2020-06-02,36101,Steuben,242,19
2020-06-02,36103,Suffolk,39980,1957
2020-06-02,36105,Sullivan,1392,29
2020-06-02,36107,Tioga,131,17
2020-06-02,36109,Tompkins,164,2
2020-06-02,36111,Ulster,1696,47
2020-06-02,36113,Warren,255,30
2020-06-02,36115,Washington,237,11
2020-06-02,36117,Wayne,116,1
2020-06-02,36119,Westchester,33632,1506
2020-06-02,36121,Wyoming,86,3
2020-06-02,36123,Yates,39,6
2020-06-02,36089,St. Lawrence,205,2
2020-06-02,99999,New York City,209195,21132
2020-06-02,90036,Unknown,0,0
2020-06-03,36001,Albany,1920,145
2020-06-03,36003,Allegany,49,0
2020-06-03,36007,Broome,589,51
2020-06-03,36009,Cattaraugus,90,3
2020-06-03,36011,Cayuga,96,1
2020-06-03,36013,Chautauqua,89,3
2020-06-03,36015,Chemung,137,5
2020-06-03,36017,Chenango,133,2
2020-06-03,36019,Clinton,97,4
2020-06-03,36021,Columbia,399,38
2020-06-03,36023,Cortland,41,0
2020-06-03,36025,Delaware,82,0
2020-06-03,36027,Dutchess,3951,151
2020-06-03,36029,Erie,6234,536
2020-06-03,36031,Essex,46,0
2020-06-03,36033,Franklin,23,0
2020-06-03,36035,Fulton,213,14
2020-06-03,36037,Genesee,202,5
2020-06-03,36039,Greene,241,5
2020-06-03,36041,Hamilton,5,0
2020-06-03,36043,Herkimer,113,1
2020-06-03,36045,Jefferson,74,0
2020-06-03,36049,Lewis,20,0
2020-06-03,36051,Livingston,120,4
2020-06-03,36053,Madison,319,4
2020-06-03,36055,Monroe,3049,227
2020-06-03,36057,Montgomery,94,5
2020-06-03,36059,Nassau,40644,2626
2020-06-03,36063,Niagara,1067,54
2020-06-03,36065,Oneida,1058,58
2020-06-03,36067,Onondaga,2256,141
2020-06-03,36069,Ontario,215,20
2020-06-03,36071,Orange,10475,379
2020-06-03,36073,Orleans,246,27
2020-06-03,36075,Oswego,112,0
2020-06-03,36077,Otsego,73,6
2020-06-03,36079,Putnam,1264,60
2020-06-03,36083,Rensselaer,495,32
2020-06-03,36087,Rockland,13259,464
2020-06-03,36091,Saratoga,489,4
2020-06-03,36093,Schenectady,701,32
2020-06-03,36095,Schoharie,51,0
2020-06-03,36097,Schuyler,12,0
2020-06-03,36099,Seneca,60,0
2020-06-03,36101,Steuben,243,19
2020-06-03,36103,Suffolk,40062,1963
2020-06-03,36105,Sullivan,1393,29
2020-06-03,36107,Tioga,133,17
2020-06-03,36109,Tompkins,165,2
2020-06-03,36111,Ulster,1701,47
2020-06-03,36113,Warren,256,31
2020-06-03,36115,Washington,238,11
2020-06-03,36117,Wayne,120,1
2020-06-03,36119,Westchester,33690,1510
2020-06-03,36121,Wyoming,87,3
2020-06-03,36123,Yates,39,6
2020-06-03,36089,St. Lawrence,206,2
2020-06-03,99999,New York City,209688,21170
2020-06-03,90036,Unknown,0,0
2020-06-04,36001,Albany,1930,145
2020-06-04,36003,Allegany,49,0
2020-06-04,36007,Broome,593,52
2020-06-04,36009,Cattaraugus,91,3
2020-06-04,36011,Cayuga,96,1
2020-06-04,36013,Chautauqua,95,4
2020-06-04,36015,Chemung,137,5
2020-06-04,36017,Chenango,133,2
2020-06-04,36019,Clinton,97,4
2020-06-04,36021,Columbia,400,39
2020-06-04,36023,Cortland,41,0
2020-06-04,36025,Delaware,82,0
2020-06-04,36027,Dutchess,3962,151
2020-06-04,36029,Erie,6308,541
2020-06-04,36031,Essex,46,0
2020-06-04,36033,Franklin,23,0
2020-06-04,36035,Fulton,215,14
2020-06-04,36037,Genesee,205,6
2020-06-04,36039,Greene,241,5
2020-06-04,36041,Hamilton,5,0
2020-06-04,36043,Herkimer,113,1
2020-06-04,36045,Jefferson,74,0
2020-06-04,36049,Lewis,20,0
2020-06-04,36051,Livingston,120,4
2020-06-04,36053,Madison,319,4
2020-06-04,36055,Monroe,3082,230
2020-06-04,36057,Montgomery,96,5
2020-06-04,36059,Nassau,40713,2629
2020-06-04,36063,Niagara,1085,54
2020-06-04,36065,Oneida,1069,63
2020-06-04,36067,Onondaga,2295,142
2020-06-04,36069,Ontario,218,20
2020-06-04,36071,Orange,10486,381
2020-06-04,36073,Orleans,247,29
2020-06-04,36075,Oswego,112,0
2020-06-04,36077,Otsego,73,6
2020-06-04,36079,Putnam,1268,60
2020-06-04,36083,Rensselaer,495,32
2020-06-04,36087,Rockland,13280,464
2020-06-04,36091,Saratoga,493,4
2020-06-04,36093,Schenectady,701,32
2020-06-04,36095,Schoharie,51,0
2020-06-04,36097,Schuyler,12,0
2020-06-04,36099,Seneca,60,0
2020-06-04,36101,Steuben,245,19
2020-06-04,36103,Suffolk,40153,1963
2020-06-04,36105,Sullivan,1405,29
2020-06-04,36107,Tioga,133,17
2020-06-04,36109,Tompkins,165,2
2020-06-04,36111,Ulster,1704,47
2020-06-04,36113,Warren,256,31
2020-06-04,36115,Washington,238,11
2020-06-04,36117,Wayne,121,1
2020-06-04,36119,Westchester,33766,1514
