date,fips,county,daily_cases,daily_hospitalized,daily_deaths,daily_cases_avg,daily_hospitalized_avg,daily_deaths_avg
2020-06-27,36005,Bronx,26,7,1,62,9,3
2020-06-28,36005,Bronx,35,9,3,64,10,3
2020-06-29,36005,Bronx,75,8,3,61,9,3
2020-06-30,36005,Bronx,77,7,2,62,9,3
2020-07-01,36005,Bronx,62,9,1,58,9,2
2020-07-02,36005,Bronx,74,10,1,59,9,2
2020-07-03,36005,Bronx,41,4,5,56,8,2
2020-07-04,36005,Bronx,21,5,1,55,7,2
2020-07-05,36005,Bronx,19,4,4,53,7,2
2020-07-06,36005,Bronx,67,9,2,52,7,2
2020-07-07,36005,Bronx,112,18,1,57,8,2
2020-07-08,36005,Bronx,83,7,3,60,8,2
2020-07-09,36005,Bronx,90,19,1,62,9,2
2020-07-10,36005,Bronx,65,9,3,65,10,2
2020-07-11,36005,Bronx,40,5,1,68,10,2
2020-07-12,36005,Bronx,44,8,0,72,11,2
2020-07-13,36005,Bronx,108,12,5,77,11,2
2020-07-14,36005,Bronx,70,11,2,71,10,2
2020-07-15,36005,Bronx,107,9,2,75,10,2
2020-07-16,36005,Bronx,95,11,1,76,9,2
2020-07-17,36005,Bronx,75,11,1,77,10,2
2020-07-18,36005,Bronx,54,7,1,79,10,2
2020-07-19,36005,Bronx,38,7,1,78,10,2
2020-07-20,36005,Bronx,95,11,1,76,10,1
2020-07-21,36005,Bronx,71,6,2,76,9,1
2020-07-22,36005,Bronx,79,7,2,72,9,1
2020-07-23,36005,Bronx,69,5,0,69,8,1
