fips,date,county,new_cases,new_death
36085.0,2020-05-15,Richmond,53.0,6.0
36005.0,2020-05-16,Bronx,463.0,26.0
36047.0,2020-05-16,Kings,364.0,24.0
36061.0,2020-05-16,New York,159.0,10.0
36081.0,2020-05-16,Queens,309.0,21.0
36085.0,2020-05-16,Richmond,47.0,2.0
36005.0,2020-05-17,Bronx,258.0,19.0
36047.0,2020-05-17,Kings,338.0,19.0
36061.0,2020-05-17,New York,154.0,11.0
36081.0,2020-05-17,Queens,333.0,26.0
36085.0,2020-05-17,Richmond,44.0,2.0
36005.0,2020-05-18,Bronx,182.0,891.0
36047.0,2020-05-18,Kings,263.0,1553.0
36061.0,2020-05-18,New York,140.0,610.0
36081.0,2020-05-18,Queens,267.0,1200.0
36085.0,2020-05-18,Richmond,33.0,170.0
36005.0,2020-05-19,Bronx,109.0,6.0
36047.0,2020-05-19,Kings,175.0,22.0
36061.0,2020-05-19,New York,54.0,15.0
36081.0,2020-05-19,Queens,140.0,13.0
36085.0,2020-05-19,Richmond,25.0,4.0
36005.0,2020-05-20,Bronx,58.0,23.0
36047.0,2020-05-20,Kings,141.0,36.0
36061.0,2020-05-20,New York,51.0,16.0
36081.0,2020-05-20,Queens,110.0,32.0
36085.0,2020-05-20,Richmond,10.0,8.0
36005.0,2020-05-21,Bronx,187.0,16.0
36047.0,2020-05-21,Kings,269.0,32.0
36061.0,2020-05-21,New York,133.0,6.0
36081.0,2020-05-21,Queens,276.0,15.0
36085.0,2020-05-21,Richmond,38.0,3.0
36005.0,2020-05-22,Bronx,183.0,16.0
36047.0,2020-05-22,Kings,333.0,18.0
36061.0,2020-05-22,New York,167.0,6.0
36081.0,2020-05-22,Queens,288.0,28.0
36085.0,2020-05-22,Richmond,42.0,6.0
36005.0,2020-05-23,Bronx,278.0,19.0
36047.0,2020-05-23,Kings,325.0,28.0
36061.0,2020-05-23,New York,166.0,8.0
36081.0,2020-05-23,Queens,256.0,18.0
36085.0,2020-05-23,Richmond,56.0,3.0
36005.0,2020-05-24,Bronx,202.0,14.0
36047.0,2020-05-24,Kings,340.0,18.0
36061.0,2020-05-24,New York,145.0,6.0
36081.0,2020-05-24,Queens,311.0,15.0
36085.0,2020-05-24,Richmond,78.0,5.0
36005.0,2020-05-25,Bronx,265.0,14.0
36047.0,2020-05-25,Kings,359.0,17.0
36061.0,2020-05-25,New York,153.0,17.0
36081.0,2020-05-25,Queens,240.0,17.0
36085.0,2020-05-25,Richmond,33.0,5.0
36005.0,2020-05-26,Bronx,90.0,2.0
36047.0,2020-05-26,Kings,145.0,9.0
36061.0,2020-05-26,New York,49.0,2.0
36081.0,2020-05-26,Queens,138.0,4.0
36085.0,2020-05-26,Richmond,37.0,-1.0
36005.0,2020-05-27,Bronx,101.0,11.0
36047.0,2020-05-27,Kings,162.0,11.0
36061.0,2020-05-27,New York,71.0,9.0
36081.0,2020-05-27,Queens,122.0,16.0
36085.0,2020-05-27,Richmond,15.0,2.0
36005.0,2020-05-28,Bronx,105.0,20.0
36047.0,2020-05-28,Kings,161.0,16.0
36061.0,2020-05-28,New York,71.0,3.0
36081.0,2020-05-28,Queens,117.0,16.0
36085.0,2020-05-28,Richmond,17.0,2.0
36005.0,2020-05-29,Bronx,286.0,8.0
36047.0,2020-05-29,Kings,320.0,23.0
36061.0,2020-05-29,New York,128.0,12.0
36081.0,2020-05-29,Queens,269.0,14.0
36085.0,2020-05-29,Richmond,57.0,4.0
36005.0,2020-05-30,Bronx,182.0,14.0
36047.0,2020-05-30,Kings,248.0,16.0
36061.0,2020-05-30,New York,110.0,14.0
36081.0,2020-05-30,Queens,165.0,20.0
36085.0,2020-05-30,Richmond,43.0,1.0
36005.0,2020-05-31,Bronx,118.0,10.0
36047.0,2020-05-31,Kings,224.0,17.0
36061.0,2020-05-31,New York,99.0,3.0
36081.0,2020-05-31,Queens,180.0,18.0
36085.0,2020-05-31,Richmond,30.0,3.0
36005.0,2020-06-01,Bronx,169.0,5.0
36047.0,2020-06-01,Kings,172.0,16.0
36061.0,2020-06-01,New York,74.0,7.0
36081.0,2020-06-01,Queens,212.0,17.0
36085.0,2020-06-01,Richmond,29.0,3.0
36005.0,2020-06-02,Bronx,81.0,9.0
36047.0,2020-06-02,Kings,105.0,10.0
36061.0,2020-06-02,New York,40.0,14.0
36081.0,2020-06-02,Queens,111.0,16.0
36085.0,2020-06-02,Richmond,16.0,0.0
36005.0,2020-06-03,Bronx,33.0,14.0
36047.0,2020-06-03,Kings,86.0,18.0
36061.0,2020-06-03,New York,26.0,6.0
36081.0,2020-06-03,Queens,82.0,12.0
36085.0,2020-06-03,Richmond,12.0,4.0
36005.0,2020-06-04,Bronx,163.0,11.0
36047.0,2020-06-04,Kings,256.0,14.0
36061.0,2020-06-04,New York,79.0,12.0
36081.0,2020-06-04,Queens,158.0,12.0
36085.0,2020-06-04,Richmond,42.0,5.0
36005.0,2020-06-05,Bronx,121.0,9.0
36047.0,2020-06-05,Kings,187.0,7.0
36061.0,2020-06-05,New York,72.0,5.0
36081.0,2020-06-05,Queens,166.0,0.0
36085.0,2020-06-05,Richmond,36.0,0.0
36005.0,2020-06-06,Bronx,113.0,10.0
36047.0,2020-06-06,Kings,137.0,13.0
36061.0,2020-06-06,New York,75.0,6.0
36081.0,2020-06-06,Queens,148.0,11.0
36085.0,2020-06-06,Richmond,45.0,1.0
36005.0,2020-06-07,Bronx,131.0,7.0
36047.0,2020-06-07,Kings,134.0,8.0
36061.0,2020-06-07,New York,88.0,-1.0
36081.0,2020-06-07,Queens,150.0,11.0
36085.0,2020-06-07,Richmond,31.0,1.0
36005.0,2020-06-08,Bronx,113.0,12.0
36047.0,2020-06-08,Kings,135.0,13.0
36061.0,2020-06-08,New York,53.0,6.0
36081.0,2020-06-08,Queens,109.0,15.0
36085.0,2020-06-08,Richmond,8.0,0.0
36005.0,2020-06-09,Bronx,51.0,6.0
36047.0,2020-06-09,Kings,62.0,7.0
36061.0,2020-06-09,New York,35.0,9.0
36081.0,2020-06-09,Queens,99.0,10.0
36085.0,2020-06-09,Richmond,8.0,2.0
36005.0,2020-06-10,Bronx,45.0,10.0
36047.0,2020-06-10,Kings,55.0,14.0
36061.0,2020-06-10,New York,27.0,2.0
36081.0,2020-06-10,Queens,80.0,8.0
36085.0,2020-06-10,Richmond,5.0,2.0
36005.0,2020-06-11,Bronx,101.0,3.0
36047.0,2020-06-11,Kings,118.0,4.0
36061.0,2020-06-11,New York,81.0,2.0
36081.0,2020-06-11,Queens,153.0,11.0
36085.0,2020-06-11,Richmond,20.0,2.0
36005.0,2020-06-12,Bronx,87.0,6.0
36047.0,2020-06-12,Kings,122.0,8.0
36061.0,2020-06-12,New York,67.0,4.0
36081.0,2020-06-12,Queens,136.0,9.0
36085.0,2020-06-12,Richmond,19.0,0.0
36005.0,2020-06-13,Bronx,83.0,4.0
36047.0,2020-06-13,Kings,102.0,6.0
36061.0,2020-06-13,New York,70.0,6.0
36081.0,2020-06-13,Queens,113.0,2.0
36085.0,2020-06-13,Richmond,15.0,1.0
36005.0,2020-06-14,Bronx,69.0,8.0
36047.0,2020-06-14,Kings,120.0,12.0
36061.0,2020-06-14,New York,59.0,4.0
36081.0,2020-06-14,Queens,120.0,8.0
36085.0,2020-06-14,Richmond,16.0,2.0
36005.0,2020-06-15,Bronx,87.0,7.0
36047.0,2020-06-15,Kings,126.0,5.0
36061.0,2020-06-15,New York,61.0,3.0
36081.0,2020-06-15,Queens,135.0,5.0
36085.0,2020-06-15,Richmond,19.0,2.0
36005.0,2020-06-16,Bronx,49.0,5.0
36047.0,2020-06-16,Kings,57.0,5.0
36061.0,2020-06-16,New York,25.0,2.0
36081.0,2020-06-16,Queens,77.0,7.0
36085.0,2020-06-16,Richmond,2.0,0.0
36005.0,2020-06-17,Bronx,31.0,2.0
36047.0,2020-06-17,Kings,59.0,9.0
36061.0,2020-06-17,New York,29.0,4.0
36081.0,2020-06-17,Queens,71.0,9.0
36085.0,2020-06-17,Richmond,4.0,0.0
36005.0,2020-06-18,Bronx,83.0,1.0
36047.0,2020-06-18,Kings,106.0,5.0
36061.0,2020-06-18,New York,63.0,6.0
36081.0,2020-06-18,Queens,130.0,10.0
36085.0,2020-06-18,Richmond,18.0,2.0
36005.0,2020-06-19,Bronx,84.0,5.0
36047.0,2020-06-19,Kings,135.0,6.0
36061.0,2020-06-19,New York,68.0,3.0
36081.0,2020-06-19,Queens,131.0,6.0
36085.0,2020-06-19,Richmond,20.0,2.0
36005.0,2020-06-20,Bronx,71.0,4.0
36047.0,2020-06-20,Kings,115.0,6.0
36061.0,2020-06-20,New York,70.0,2.0
36081.0,2020-06-20,Queens,97.0,6.0
36085.0,2020-06-20,Richmond,17.0,2.0
36005.0,2020-06-21,Bronx,65.0,8.0
36047.0,2020-06-21,Kings,115.0,8.0
36061.0,2020-06-21,New York,58.0,4.0
36081.0,2020-06-21,Queens,124.0,11.0
36085.0,2020-06-21,Richmond,25.0,2.0
36005.0,2020-06-22,Bronx,86.0,1.0
36047.0,2020-06-22,Kings,98.0,6.0
36061.0,2020-06-22,New York,57.0,4.0
36081.0,2020-06-22,Queens,134.0,8.0
36085.0,2020-06-22,Richmond,10.0,3.0
36005.0,2020-06-23,Bronx,57.0,9.0
36047.0,2020-06-23,Kings,52.0,9.0
36061.0,2020-06-23,New York,46.0,4.0
36081.0,2020-06-23,Queens,58.0,5.0
36085.0,2020-06-23,Richmond,6.0,0.0
36005.0,2020-06-24,Bronx,27.0,4.0
36047.0,2020-06-24,Kings,61.0,5.0
36061.0,2020-06-24,New York,27.0,4.0
36081.0,2020-06-24,Queens,60.0,8.0
36085.0,2020-06-24,Richmond,9.0,1.0
36005.0,2020-06-25,Bronx,95.0,1.0
36047.0,2020-06-25,Kings,116.0,4.0
36061.0,2020-06-25,New York,65.0,3.0
36081.0,2020-06-25,Queens,122.0,4.0
36085.0,2020-06-25,Richmond,18.0,2.0
36005.0,2020-06-26,Bronx,75.0,5.0
36047.0,2020-06-26,Kings,100.0,3.0
36061.0,2020-06-26,New York,81.0,7.0
36081.0,2020-06-26,Queens,122.0,5.0
36085.0,2020-06-26,Richmond,17.0,1.0
36005.0,2020-06-27,Bronx,93.0,1.0
36047.0,2020-06-27,Kings,107.0,11.0
36061.0,2020-06-27,New York,73.0,1.0
36081.0,2020-06-27,Queens,108.0,8.0
36085.0,2020-06-27,Richmond,14.0,1.0
36005.0,2020-06-28,Bronx,67.0,5.0
36047.0,2020-06-28,Kings,85.0,2.0
36061.0,2020-06-28,New York,46.0,9.0
36081.0,2020-06-28,Queens,83.0,8.0
36085.0,2020-06-28,Richmond,30.0,2.0
36005.0,2020-06-29,Bronx,71.0,7.0
36047.0,2020-06-29,Kings,98.0,5.0
36061.0,2020-06-29,New York,64.0,3.0
36081.0,2020-06-29,Queens,83.0,7.0
36085.0,2020-06-29,Richmond,16.0,3.0
36005.0,2020-06-30,Bronx,31.0,4.0
36047.0,2020-06-30,Kings,71.0,-45.0
36061.0,2020-06-30,New York,38.0,1.0
36081.0,2020-06-30,Queens,65.0,0.0
36085.0,2020-06-30,Richmond,14.0,2.0
36005.0,2020-07-01,Bronx,37.0,0.0
36047.0,2020-07-01,Kings,65.0,6.0
36061.0,2020-07-01,New York,44.0,2.0
36081.0,2020-07-01,Queens,60.0,3.0
36085.0,2020-07-01,Richmond,12.0,1.0
36005.0,2020-07-02,Bronx,77.0,4.0
36047.0,2020-07-02,Kings,137.0,3.0
36061.0,2020-07-02,New York,81.0,10.0
36081.0,2020-07-02,Queens,140.0,6.0
36085.0,2020-07-02,Richmond,24.0,5.0
36005.0,2020-07-03,Bronx,79.0,5.0
36047.0,2020-07-03,Kings,133.0,8.0
36061.0,2020-07-03,New York,96.0,2.0
36081.0,2020-07-03,Queens,119.0,7.0
36085.0,2020-07-03,Richmond,29.0,2.0
36005.0,2020-07-04,Bronx,69.0,2.0
36047.0,2020-07-04,Kings,124.0,6.0
36061.0,2020-07-04,New York,86.0,2.0
36081.0,2020-07-04,Queens,99.0,4.0
36085.0,2020-07-04,Richmond,41.0,1.0
36005.0,2020-07-05,Bronx,75.0,7.0
36047.0,2020-07-05,Kings,133.0,4.0
36061.0,2020-07-05,New York,82.0,5.0
36081.0,2020-07-05,Queens,120.0,2.0
36085.0,2020-07-05,Richmond,18.0,0.0
36005.0,2020-07-06,Bronx,45.0,3.0
36047.0,2020-07-06,Kings,78.0,4.0
36061.0,2020-07-06,New York,52.0,5.0
36081.0,2020-07-06,Queens,67.0,4.0
36085.0,2020-07-06,Richmond,9.0,0.0
36005.0,2020-07-07,Bronx,23.0,2.0
36047.0,2020-07-07,Kings,25.0,5.0
36061.0,2020-07-07,New York,36.0,2.0
36081.0,2020-07-07,Queens,35.0,4.0
36085.0,2020-07-07,Richmond,13.0,1.0
36005.0,2020-07-08,Bronx,21.0,3.0
36047.0,2020-07-08,Kings,60.0,7.0
36061.0,2020-07-08,New York,32.0,3.0
36081.0,2020-07-08,Queens,40.0,5.0
36085.0,2020-07-08,Richmond,12.0,4.0
36005.0,2020-07-09,Bronx,72.0,2.0
36047.0,2020-07-09,Kings,151.0,6.0
36061.0,2020-07-09,New York,81.0,2.0
36081.0,2020-07-09,Queens,124.0,3.0
36085.0,2020-07-09,Richmond,28.0,0.0
36005.0,2020-07-10,Bronx,116.0,6.0
36047.0,2020-07-10,Kings,128.0,4.0
36061.0,2020-07-10,New York,94.0,1.0
36081.0,2020-07-10,Queens,112.0,1.0
36085.0,2020-07-10,Richmond,35.0,1.0
36005.0,2020-07-11,Bronx,87.0,3.0
36047.0,2020-07-11,Kings,126.0,3.0
36061.0,2020-07-11,New York,123.0,4.0
36081.0,2020-07-11,Queens,92.0,5.0
36085.0,2020-07-11,Richmond,27.0,0.0
36005.0,2020-07-12,Bronx,95.0,2.0
36047.0,2020-07-12,Kings,107.0,4.0
36061.0,2020-07-12,New York,90.0,0.0
36081.0,2020-07-12,Queens,100.0,4.0
36085.0,2020-07-12,Richmond,19.0,1.0
36005.0,2020-07-13,Bronx,72.0,3.0
36047.0,2020-07-13,Kings,95.0,2.0
36061.0,2020-07-13,New York,53.0,5.0
36081.0,2020-07-13,Queens,95.0,5.0
36085.0,2020-07-13,Richmond,13.0,-1.0
36005.0,2020-07-14,Bronx,46.0,1.0
36047.0,2020-07-14,Kings,77.0,4.0
36061.0,2020-07-14,New York,50.0,2.0
36081.0,2020-07-14,Queens,89.0,3.0
36085.0,2020-07-14,Richmond,14.0,0.0
36005.0,2020-07-15,Bronx,48.0,4.0
36047.0,2020-07-15,Kings,60.0,4.0
36061.0,2020-07-15,New York,44.0,1.0
36081.0,2020-07-15,Queens,72.0,8.0
36085.0,2020-07-15,Richmond,13.0,0.0
36005.0,2020-07-16,Bronx,113.0,2.0
36047.0,2020-07-16,Kings,127.0,3.0
36061.0,2020-07-16,New York,83.0,2.0
36081.0,2020-07-16,Queens,146.0,3.0
36085.0,2020-07-16,Richmond,37.0,0.0
36005.0,2020-07-17,Bronx,74.0,2.0
36047.0,2020-07-17,Kings,114.0,2.0
36061.0,2020-07-17,New York,86.0,3.0
36081.0,2020-07-17,Queens,125.0,8.0
36085.0,2020-07-17,Richmond,19.0,0.0
36005.0,2020-07-18,Bronx,115.0,2.0
36047.0,2020-07-18,Kings,152.0,6.0
36061.0,2020-07-18,New York,73.0,2.0
36081.0,2020-07-18,Queens,99.0,2.0
36085.0,2020-07-18,Richmond,23.0,1.0
36005.0,2020-07-19,Bronx,98.0,2.0
36047.0,2020-07-19,Kings,101.0,4.0
36061.0,2020-07-19,New York,91.0,4.0
36081.0,2020-07-19,Queens,115.0,0.0
36085.0,2020-07-19,Richmond,35.0,0.0
36005.0,2020-07-20,Bronx,79.0,1.0
36047.0,2020-07-20,Kings,109.0,4.0
36061.0,2020-07-20,New York,113.0,3.0
36081.0,2020-07-20,Queens,115.0,3.0
36085.0,2020-07-20,Richmond,23.0,0.0
36005.0,2020-07-21,Bronx,57.0,4.0
36047.0,2020-07-21,Kings,64.0,4.0
36061.0,2020-07-21,New York,39.0,-1.0
36081.0,2020-07-21,Queens,56.0,5.0
36085.0,2020-07-21,Richmond,20.0,0.0
36005.0,2020-07-22,Bronx,46.0,3.0
36047.0,2020-07-22,Kings,46.0,1.0
36061.0,2020-07-22,New York,39.0,1.0
36081.0,2020-07-22,Queens,52.0,3.0
36085.0,2020-07-22,Richmond,18.0,0.0
36005.0,2020-07-23,Bronx,98.0,1.0
36047.0,2020-07-23,Kings,95.0,7.0
36061.0,2020-07-23,New York,85.0,-1.0
36081.0,2020-07-23,Queens,119.0,3.0
36085.0,2020-07-23,Richmond,33.0,0.0
36005.0,2020-07-24,Bronx,74.0,1.0
36047.0,2020-07-24,Kings,82.0,2.0
36061.0,2020-07-24,New York,73.0,0.0
36081.0,2020-07-24,Queens,107.0,1.0
36085.0,2020-07-24,Richmond,21.0,1.0
36005.0,2020-07-25,Bronx,82.0,6.0
36047.0,2020-07-25,Kings,104.0,3.0
36061.0,2020-07-25,New York,60.0,-1.0
36081.0,2020-07-25,Queens,84.0,3.0
36085.0,2020-07-25,Richmond,20.0,0.0
36005.0,2020-07-26,Bronx,74.0,4.0
36047.0,2020-07-26,Kings,87.0,3.0
36061.0,2020-07-26,New York,68.0,0.0
36081.0,2020-07-26,Queens,65.0,2.0
36085.0,2020-07-26,Richmond,27.0,0.0
36005.0,2020-07-27,Bronx,76.0,2.0
36047.0,2020-07-27,Kings,73.0,2.0
36061.0,2020-07-27,New York,59.0,1.0
36081.0,2020-07-27,Queens,78.0,1.0
36085.0,2020-07-27,Richmond,31.0,0.0
36005.0,2020-07-28,Bronx,28.0,4.0
36047.0,2020-07-28,Kings,40.0,1.0
36061.0,2020-07-28,New York,36.0,2.0
36081.0,2020-07-28,Queens,52.0,4.0
36085.0,2020-07-28,Richmond,13.0,0.0
36005.0,2020-07-29,Bronx,32.0,1.0
36047.0,2020-07-29,Kings,46.0,1.0
36061.0,2020-07-29,New York,23.0,1.0
36081.0,2020-07-29,Queens,39.0,1.0
36085.0,2020-07-29,Richmond,19.0,1.0
36005.0,2020-07-30,Bronx,60.0,0.0
36047.0,2020-07-30,Kings,88.0,2.0
36061.0,2020-07-30,New York,77.0,2.0
36081.0,2020-07-30,Queens,80.0,1.0
36085.0,2020-07-30,Richmond,27.0,0.0
36005.0,2020-07-31,Bronx,60.0,2.0
36047.0,2020-07-31,Kings,115.0,2.0
36061.0,2020-07-31,New York,61.0,1.0
36081.0,2020-07-31,Queens,75.0,0.0
36085.0,2020-07-31,Richmond,20.0,1.0
36005.0,2020-08-01,Bronx,83.0,3.0
36047.0,2020-08-01,Kings,80.0,3.0
36061.0,2020-08-01,New York,60.0,1.0
36081.0,2020-08-01,Queens,76.0,1.0
36085.0,2020-08-01,Richmond,15.0,0.0
36005.0,2020-08-02,Bronx,60.0,1.0
36047.0,2020-08-02,Kings,101.0,2.0
36061.0,2020-08-02,New York,46.0,0.0
36081.0,2020-08-02,Queens,66.0,2.0
36085.0,2020-08-02,Richmond,12.0,0.0
36005.0,2020-08-03,Bronx,59.0,0.0
36047.0,2020-08-03,Kings,86.0,0.0
36061.0,2020-08-03,New York,56.0,1.0
36081.0,2020-08-03,Queens,65.0,1.0
36085.0,2020-08-03,Richmond,20.0,0.0
36005.0,2020-08-04,Bronx,41.0,0.0
36047.0,2020-08-04,Kings,63.0,2.0
36061.0,2020-08-04,New York,36.0,1.0
36081.0,2020-08-04,Queens,54.0,2.0
36085.0,2020-08-04,Richmond,9.0,0.0
36005.0,2020-08-05,Bronx,34.0,2.0
36047.0,2020-08-05,Kings,45.0,0.0
36061.0,2020-08-05,New York,27.0,3.0
36081.0,2020-08-05,Queens,35.0,3.0
36085.0,2020-08-05,Richmond,8.0,0.0
36005.0,2020-08-06,Bronx,99.0,0.0
36047.0,2020-08-06,Kings,100.0,6.0
36061.0,2020-08-06,New York,64.0,-2.0
36081.0,2020-08-06,Queens,90.0,1.0
36085.0,2020-08-06,Richmond,19.0,0.0
36005.0,2020-08-07,Bronx,53.0,3.0
36047.0,2020-08-07,Kings,53.0,-3.0
36061.0,2020-08-07,New York,45.0,0.0
36081.0,2020-08-07,Queens,49.0,3.0
36085.0,2020-08-07,Richmond,8.0,0.0
36005.0,2020-08-08,Bronx,69.0,1.0
36047.0,2020-08-08,Kings,100.0,3.0
36061.0,2020-08-08,New York,53.0,4.0
36081.0,2020-08-08,Queens,84.0,1.0
36085.0,2020-08-08,Richmond,15.0,0.0
36005.0,2020-08-09,Bronx,68.0,0.0
36047.0,2020-08-09,Kings,91.0,0.0
36061.0,2020-08-09,New York,60.0,1.0
36081.0,2020-08-09,Queens,70.0,2.0
36085.0,2020-08-09,Richmond,18.0,0.0
36005.0,2020-08-10,Bronx,62.0,2.0
36047.0,2020-08-10,Kings,94.0,2.0
36061.0,2020-08-10,New York,52.0,1.0
36081.0,2020-08-10,Queens,66.0,2.0
36085.0,2020-08-10,Richmond,8.0,0.0
36005.0,2020-08-11,Bronx,36.0,1.0
36047.0,2020-08-11,Kings,68.0,1.0
36061.0,2020-08-11,New York,27.0,2.0
36081.0,2020-08-11,Queens,49.0,2.0
36085.0,2020-08-11,Richmond,9.0,0.0
36005.0,2020-08-12,Bronx,23.0,2.0
36047.0,2020-08-12,Kings,53.0,0.0
36061.0,2020-08-12,New York,21.0,0.0
36081.0,2020-08-12,Queens,41.0,0.0
36085.0,2020-08-12,Richmond,12.0,0.0
36005.0,2020-08-13,Bronx,97.0,1.0
36047.0,2020-08-13,Kings,86.0,2.0
36061.0,2020-08-13,New York,52.0,1.0
36081.0,2020-08-13,Queens,85.0,2.0
36085.0,2020-08-13,Richmond,23.0,0.0
36005.0,2020-08-14,Bronx,77.0,1.0
36047.0,2020-08-14,Kings,95.0,1.0
36061.0,2020-08-14,New York,45.0,1.0
36081.0,2020-08-14,Queens,54.0,0.0
36085.0,2020-08-14,Richmond,19.0,1.0
36005.0,2020-08-15,Bronx,64.0,5.0
36047.0,2020-08-15,Kings,117.0,2.0
36061.0,2020-08-15,New York,45.0,2.0
36081.0,2020-08-15,Queens,95.0,1.0
36085.0,2020-08-15,Richmond,19.0,0.0
36005.0,2020-08-16,Bronx,66.0,1.0
36047.0,2020-08-16,Kings,108.0,1.0
36061.0,2020-08-16,New York,53.0,0.0
36081.0,2020-08-16,Queens,69.0,3.0
36085.0,2020-08-16,Richmond,14.0,1.0
36005.0,2020-08-17,Bronx,72.0,0.0
36047.0,2020-08-17,Kings,90.0,2.0
36061.0,2020-08-17,New York,48.0,1.0
36081.0,2020-08-17,Queens,73.0,1.0
36085.0,2020-08-17,Richmond,17.0,1.0
36005.0,2020-08-18,Bronx,43.0,3.0
36047.0,2020-08-18,Kings,39.0,1.0
36061.0,2020-08-18,New York,27.0,0.0
36081.0,2020-08-18,Queens,46.0,0.0
36085.0,2020-08-18,Richmond,12.0,0.0
36005.0,2020-08-19,Bronx,30.0,1.0
36047.0,2020-08-19,Kings,56.0,1.0
36061.0,2020-08-19,New York,24.0,0.0
36081.0,2020-08-19,Queens,42.0,1.0
36085.0,2020-08-19,Richmond,7.0,0.0
36005.0,2020-08-20,Bronx,78.0,1.0
36047.0,2020-08-20,Kings,102.0,3.0
36061.0,2020-08-20,New York,60.0,0.0
36081.0,2020-08-20,Queens,101.0,-1.0
36085.0,2020-08-20,Richmond,14.0,1.0
36005.0,2020-08-21,Bronx,60.0,0.0
36047.0,2020-08-21,Kings,74.0,0.0
36061.0,2020-08-21,New York,68.0,0.0
36081.0,2020-08-21,Queens,97.0,2.0
36085.0,2020-08-21,Richmond,15.0,0.0
36005.0,2020-08-22,Bronx,62.0,0.0
36047.0,2020-08-22,Kings,80.0,2.0
36061.0,2020-08-22,New York,58.0,1.0
36081.0,2020-08-22,Queens,78.0,1.0
36085.0,2020-08-22,Richmond,19.0,1.0
36005.0,2020-08-23,Bronx,69.0,3.0
36047.0,2020-08-23,Kings,61.0,1.0
36061.0,2020-08-23,New York,36.0,0.0
36081.0,2020-08-23,Queens,63.0,4.0
36085.0,2020-08-23,Richmond,20.0,0.0
36005.0,2020-08-24,Bronx,59.0,3.0
36047.0,2020-08-24,Kings,79.0,1.0
36061.0,2020-08-24,New York,54.0,0.0
36081.0,2020-08-24,Queens,72.0,-2.0
36085.0,2020-08-24,Richmond,15.0,1.0
36005.0,2020-08-25,Bronx,35.0,2.0
36047.0,2020-08-25,Kings,39.0,0.0
36061.0,2020-08-25,New York,34.0,0.0
36081.0,2020-08-25,Queens,41.0,0.0
36085.0,2020-08-25,Richmond,8.0,0.0
36005.0,2020-08-26,Bronx,39.0,1.0
36047.0,2020-08-26,Kings,64.0,1.0
36061.0,2020-08-26,New York,20.0,1.0
36081.0,2020-08-26,Queens,46.0,2.0
36085.0,2020-08-26,Richmond,7.0,0.0
36005.0,2020-08-27,Bronx,68.0,1.0
36047.0,2020-08-27,Kings,95.0,1.0
36061.0,2020-08-27,New York,51.0,0.0
36081.0,2020-08-27,Queens,92.0,-1.0
36085.0,2020-08-27,Richmond,16.0,0.0
36005.0,2020-08-28,Bronx,68.0,1.0
36047.0,2020-08-28,Kings,88.0,1.0
36061.0,2020-08-28,New York,57.0,0.0
36081.0,2020-08-28,Queens,78.0,-1.0
36085.0,2020-08-28,Richmond,12.0,0.0
36005.0,2020-08-29,Bronx,72.0,0.0
36047.0,2020-08-29,Kings,124.0,1.0
36061.0,2020-08-29,New York,52.0,0.0
36081.0,2020-08-29,Queens,70.0,0.0
36085.0,2020-08-29,Richmond,19.0,0.0
36005.0,2020-08-30,Bronx,57.0,3.0
36047.0,2020-08-30,Kings,106.0,2.0
36061.0,2020-08-30,New York,53.0,2.0
36081.0,2020-08-30,Queens,66.0,3.0
36085.0,2020-08-30,Richmond,14.0,0.0
36005.0,2020-08-31,Bronx,81.0,11.0
36047.0,2020-08-31,Kings,85.0,14.0
36061.0,2020-08-31,New York,53.0,5.0
36081.0,2020-08-31,Queens,57.0,18.0
36085.0,2020-08-31,Richmond,21.0,0.0
36005.0,2020-09-01,Bronx,36.0,3.0
36047.0,2020-09-01,Kings,48.0,0.0
36061.0,2020-09-01,New York,26.0,0.0
36081.0,2020-09-01,Queens,35.0,2.0
36085.0,2020-09-01,Richmond,9.0,0.0
36005.0,2020-09-02,Bronx,26.0,1.0
36047.0,2020-09-02,Kings,71.0,0.0
36061.0,2020-09-02,New York,37.0,0.0
36081.0,2020-09-02,Queens,46.0,4.0
36085.0,2020-09-02,Richmond,24.0,0.0
36005.0,2020-09-03,Bronx,52.0,3.0
36047.0,2020-09-03,Kings,124.0,-1.0
36061.0,2020-09-03,New York,54.0,0.0
36081.0,2020-09-03,Queens,80.0,2.0
36085.0,2020-09-03,Richmond,22.0,2.0
36005.0,2020-09-04,Bronx,63.0,1.0
36047.0,2020-09-04,Kings,108.0,1.0
36061.0,2020-09-04,New York,59.0,2.0
36081.0,2020-09-04,Queens,76.0,1.0
36085.0,2020-09-04,Richmond,25.0,0.0
36005.0,2020-09-05,Bronx,50.0,1.0
36047.0,2020-09-05,Kings,105.0,3.0
36061.0,2020-09-05,New York,54.0,0.0
36081.0,2020-09-05,Queens,72.0,3.0
36085.0,2020-09-05,Richmond,17.0,0.0
36005.0,2020-09-06,Bronx,45.0,0.0
36047.0,2020-09-06,Kings,96.0,0.0
36061.0,2020-09-06,New York,39.0,0.0
36081.0,2020-09-06,Queens,102.0,0.0
36085.0,2020-09-06,Richmond,20.0,0.0
36005.0,2020-09-07,Bronx,46.0,6.0
36047.0,2020-09-07,Kings,79.0,4.0
36061.0,2020-09-07,New York,34.0,1.0
36081.0,2020-09-07,Queens,63.0,0.0
36085.0,2020-09-07,Richmond,28.0,0.0
36005.0,2020-09-08,Bronx,33.0,3.0
